experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,registerdoc,fabric,gateway,102,2084.597,200,linux_x86_64
exp2,registerdoc,fabric,gateway,103,2090.192,200,linux_x86_64
exp2,registerdoc,fabric,gateway,104,2082.936,200,linux_x86_64
exp2,registerdoc,fabric,gateway,105,2079.473,200,linux_x86_64
exp2,registerdoc,fabric,gateway,106,2082.761,200,linux_x86_64
exp2,registerdoc,fabric,gateway,107,2085.006,200,linux_x86_64
exp2,registerdoc,fabric,gateway,108,2079.59,200,linux_x86_64
exp2,registerdoc,fabric,gateway,109,2079.581,200,linux_x86_64
exp2,registerdoc,fabric,gateway,110,2084.313,200,linux_x86_64
exp2,registerdoc,fabric,gateway,111,2082.517,200,linux_x86_64
exp2,registerdoc,fabric,gateway,112,2080.212,200,linux_x86_64
exp2,registerdoc,fabric,gateway,113,2081.075,200,linux_x86_64
exp2,registerdoc,fabric,gateway,114,2084.446,200,linux_x86_64
exp2,registerdoc,fabric,gateway,115,2091.946,200,linux_x86_64
exp2,registerdoc,fabric,gateway,116,2080.514,200,linux_x86_64
exp2,registerdoc,fabric,gateway,117,2087.558,200,linux_x86_64
exp2,registerdoc,fabric,gateway,118,2089.636,200,linux_x86_64
exp2,registerdoc,fabric,gateway,119,2088.59,200,linux_x86_64
exp2,registerdoc,fabric,gateway,120,2084.011,200,linux_x86_64
exp2,checkaccess,db_only,db_only,1,13.885,200,linux_x86_64
exp2,checkaccess,db_only,db_only,2,14.075,200,linux_x86_64
exp2,checkaccess,db_only,db_only,3,11.48,200,linux_x86_64
exp2,checkaccess,db_only,db_only,4,11.924,200,linux_x86_64
exp2,checkaccess,db_only,db_only,5,10.802,200,linux_x86_64
exp2,checkaccess,db_only,db_only,6,8.258,200,linux_x86_64
exp2,checkaccess,db_only,db_only,7,10.017,200,linux_x86_64
exp2,checkaccess,db_only,db_only,8,9.265,200,linux_x86_64
exp2,checkaccess,db_only,db_only,9,9.372,200,linux_x86_64
exp2,checkaccess,db_only,db_only,10,9.556,200,linux_x86_64
exp2,checkaccess,db_only,db_only,11,9.27,200,linux_x86_64
exp2,checkaccess,db_only,db_only,12,9.119,200,linux_x86_64
exp2,checkaccess,db_only,db_only,13,8.799,200,linux_x86_64
exp2,checkaccess,db_only,db_only,14,8.564,200,linux_x86_64
exp2,checkaccess,db_only,db_only,15,7.365,200,linux_x86_64
exp2,checkaccess,db_only,db_only,16,8.938,200,linux_x86_64
exp2,checkaccess,db_only,db_only,17,7.492,200,linux_x86_64
exp2,checkaccess,db_only,db_only,18,6.076,200,linux_x86_64
